SpectraSuite数据文件
++++++++++++++++++++++++++++++++++++
数据: Wed Jul 04 09:12:28 CST 2012
用户: Administrator
暗光谱: 否
参考光谱: 否
光谱数量: 1
光谱仪: QEB0822
积分时间（微秒）: 100000 (QEB0822)
平均次数: 1 (QEB0822)
平滑度: 10 (QEB0822)
去除暗噪声: 否 (QEB0822)
使用脉冲信号/灯: 否 (QEB0822)
电子暗噪声校正: 否 (QEB0822)
杂散光校正: 否 (QEB0822)
光谱像素值: 1044
>>>>>Begin Processed Spectral Data<<<<<
618.68	22261.00
619.44	22304.81
620.21	22338.86
620.98	22375.52
621.74	22416.76
622.51	22458.33
623.27	22501.71
624.04	22543.38
624.80	22590.05
625.57	22638.71
626.33	22682.19
627.10	22727.52
627.86	22763.86
628.63	22803.43
629.39	22845.00
630.16	22892.81
630.92	22936.48
631.69	22981.67
632.45	23033.38
633.22	23091.14
633.98	23150.43
634.75	23195.05
635.51	23249.95
636.28	23303.71
637.04	23353.52
637.80	23400.71
638.57	23439.29
639.33	23477.48
640.10	23513.38
640.86	23543.19
641.62	23569.95
642.39	23597.95
643.15	23626.71
643.91	23649.14
644.68	23665.76
645.44	23677.81
646.20	23692.71
646.97	23712.76
647.73	23737.71
648.49	23757.38
649.26	23772.33
650.02	23794.62
650.78	23827.38
651.55	23853.24
652.31	23874.62
653.07	23888.29
653.83	23901.10
654.60	23923.29
655.36	23935.76
656.12	23944.48
656.88	23958.33
657.65	23974.33
658.41	23981.05
659.17	23985.33
659.93	24000.95
660.69	24009.86
661.46	24027.05
662.22	24037.48
662.98	24031.29
663.74	24025.05
664.50	24023.76
665.26	24023.57
666.03	24001.95
666.79	23980.67
667.55	23960.33
668.31	23951.24
669.07	23942.38
669.83	23933.29
670.59	23913.90
671.35	23895.57
672.11	23892.90
672.87	23885.05
673.63	23867.90
674.40	23851.48
675.16	23838.57
675.92	23822.19
676.68	23812.19
677.44	23791.33
678.20	23765.10
678.96	23743.81
679.72	23718.62
680.48	23695.29
681.24	23670.19
682.00	23650.95
682.76	23626.33
683.52	23594.57
684.28	23561.10
685.04	23529.71
685.79	23497.24
686.55	23464.81
687.31	23442.57
688.07	23402.10
688.83	23360.29
689.59	23326.33
690.35	23298.43
691.11	23264.76
691.87	23232.33
692.63	23197.43
693.38	23162.38
694.14	23123.05
694.90	23079.33
695.66	23031.00
696.42	22971.71
697.18	22908.67
697.94	22851.33
698.69	22795.10
699.45	22748.05
700.21	22698.86
700.97	22651.38
701.73	22601.38
702.48	22548.95
703.24	22492.05
704.00	22445.38
704.76	22400.90
705.51	22346.57
706.27	22286.38
707.03	22231.29
707.79	22166.38
708.54	22092.86
709.30	22018.86
710.06	21953.00
710.81	21900.67
711.57	21853.43
712.33	21802.81
713.08	21749.52
713.84	21692.76
714.60	21633.00
715.35	21571.57
716.11	21506.00
716.87	21429.62
717.62	21343.90
718.38	21270.38
719.14	21195.00
719.89	21118.38
720.65	21028.76
721.40	20943.05
722.16	20856.24
722.91	20762.19
723.67	20674.52
724.43	20587.00
725.18	20504.10
725.94	20431.67
726.69	20352.00
727.45	20262.05
728.20	20171.43
728.96	20083.38
729.71	19997.14
730.47	19914.05
731.22	19825.33
731.98	19732.10
732.73	19649.95
733.49	19585.81
734.24	19513.62
735.00	19439.48
735.75	19351.67
736.51	19274.43
737.26	19196.95
738.01	19127.52
738.77	19066.48
739.52	18998.19
740.28	18927.81
741.03	18856.05
741.78	18776.52
742.54	18695.90
743.29	18618.33
744.04	18540.52
744.80	18464.90
745.55	18388.95
746.31	18316.29
747.06	18233.86
747.81	18151.43
748.57	18073.43
749.32	17991.29
750.07	17904.05
750.82	17816.86
751.58	17745.67
752.33	17676.76
753.08	17612.14
753.84	17540.62
754.59	17456.29
755.34	17372.14
756.09	17298.38
756.84	17224.57
757.60	17149.95
758.35	17080.29
759.10	17012.29
759.85	16942.57
760.61	16865.29
761.36	16783.48
762.11	16698.90
762.86	16625.33
763.61	16556.19
764.36	16479.90
765.12	16403.43
765.87	16332.19
766.62	16265.57
767.37	16188.29
768.12	16095.95
768.87	16001.95
769.62	15915.71
770.37	15835.38
771.13	15757.76
771.88	15678.67
772.63	15599.10
773.38	15515.81
774.13	15424.52
774.88	15329.24
775.63	15235.86
776.38	15145.86
777.13	15060.57
777.88	14979.24
778.63	14897.67
779.38	14815.38
780.13	14729.52
780.88	14637.52
781.63	14543.86
782.38	14443.29
783.13	14351.76
783.88	14274.52
784.63	14191.95
785.38	14096.67
786.13	14007.00
786.88	13915.48
787.63	13824.10
788.37	13736.67
789.12	13647.19
789.87	13557.29
790.62	13464.52
791.37	13378.29
792.12	13296.71
792.87	13211.71
793.62	13117.19
794.37	13017.57
795.11	12918.52
795.86	12827.05
796.61	12741.19
797.36	12653.43
798.11	12563.05
798.85	12470.90
799.60	12382.81
800.35	12299.24
801.10	12224.71
801.85	12139.95
802.59	12058.57
803.34	11973.67
804.09	11883.71
804.84	11797.33
805.58	11718.24
806.33	11644.57
807.08	11565.81
807.83	11484.48
808.57	11406.00
809.32	11336.05
810.07	11272.00
810.81	11206.62
811.56	11138.81
812.31	11070.38
813.05	11005.86
813.80	10948.48
814.55	10884.33
815.29	10815.52
816.04	10740.81
816.79	10660.57
817.53	10586.33
818.28	10516.57
819.02	10453.71
819.77	10396.52
820.52	10332.86
821.26	10263.57
822.01	10192.95
822.75	10125.29
823.50	10060.29
824.24	9993.81
824.99	9927.10
825.74	9854.76
826.48	9785.19
827.23	9714.67
827.97	9647.57
828.72	9577.71
829.46	9505.24
830.21	9437.90
830.95	9370.43
831.70	9310.81
832.44	9255.05
833.18	9200.62
833.93	9139.76
834.67	9073.14
835.42	8999.33
836.16	8930.71
836.91	8865.86
837.65	8803.00
838.39	8744.76
839.14	8687.05
839.88	8632.76
840.63	8576.71
841.37	8520.57
842.11	8462.90
842.86	8406.38
843.60	8349.24
844.34	8296.81
845.09	8244.19
845.83	8185.19
846.57	8125.14
847.32	8062.57
848.06	8002.10
848.80	7943.43
849.55	7886.95
850.29	7833.29
851.03	7781.95
851.77	7731.24
852.52	7681.62
853.26	7632.00
854.00	7578.48
854.74	7523.95
855.49	7468.43
856.23	7412.43
856.97	7355.24
857.71	7299.67
858.46	7242.81
859.20	7185.19
859.94	7125.57
860.68	7067.10
861.42	7008.48
862.16	6950.57
862.91	6891.90
863.65	6832.05
864.39	6772.10
865.13	6710.52
865.87	6646.24
866.61	6581.95
867.35	6517.62
868.09	6448.81
868.83	6379.67
869.58	6310.67
870.32	6240.48
871.06	6168.24
871.80	6094.81
872.54	6022.81
873.28	5948.76
874.02	5875.57
874.76	5798.95
875.50	5721.76
876.24	5644.33
876.98	5568.29
877.72	5489.57
878.46	5410.38
879.20	5329.19
879.94	5245.33
880.68	5160.81
881.42	5078.05
882.16	4994.90
882.90	4911.90
883.64	4828.48
884.38	4743.05
885.12	4656.81
885.85	4569.29
886.59	4482.29
887.33	4396.57
888.07	4313.05
888.81	4232.00
889.55	4149.71
890.29	4067.90
891.03	3985.95
891.76	3905.05
892.50	3826.67
893.24	3752.62
893.98	3680.57
894.72	3610.86
895.46	3543.76
896.19	3478.76
896.93	3415.67
897.67	3355.81
898.41	3297.95
899.15	3245.05
899.88	3195.76
900.62	3148.14
901.36	3102.95
902.10	3060.00
902.83	3019.76
903.57	2982.10
904.31	2946.24
905.05	2914.10
905.78	2884.86
906.52	2858.10
907.26	2833.05
907.99	2810.05
908.73	2788.10
909.47	2767.86
910.20	2750.00
910.94	2733.86
911.68	2720.05
912.41	2707.48
913.15	2696.33
913.88	2686.14
914.62	2676.57
915.36	2668.14
916.09	2660.71
916.83	2654.05
917.56	2648.24
918.30	2642.76
919.04	2637.76
919.77	2633.43
920.51	2629.52
921.24	2625.62
921.98	2622.48
922.71	2619.76
923.45	2616.90
924.18	2614.43
924.92	2612.00
925.65	2609.62
926.39	2607.43
927.12	2605.52
927.86	2603.71
928.59	2602.00
929.33	2600.19
930.06	2598.76
930.80	2596.95
931.53	2595.67
932.27	2594.24
933.00	2592.90
933.73	2591.67
934.47	2590.52
935.20	2589.62
935.94	2588.57
936.67	2587.62
937.40	2586.62
938.14	2585.52
938.87	2584.57
939.60	2583.62
940.34	2582.86
941.07	2582.19
941.80	2581.52
942.54	2580.71
943.27	2579.95
944.00	2579.33
944.74	2578.95
945.47	2578.33
946.20	2578.05
946.93	2577.48
947.67	2577.14
948.40	2576.71
949.13	2576.48
949.86	2576.14
950.60	2575.62
951.33	2575.33
952.06	2575.00
952.79	2574.86
953.53	2574.81
954.26	2574.52
954.99	2574.24
955.72	2573.95
956.45	2573.86
957.18	2573.52
957.92	2573.43
958.65	2573.38
959.38	2573.19
960.11	2572.86
960.84	2572.52
961.57	2572.19
962.30	2571.81
963.04	2571.05
963.77	2570.52
964.50	2569.81
965.23	2569.10
965.96	2568.57
966.69	2567.67
967.42	2566.90
968.15	2565.90
968.88	2565.00
969.61	2564.10
970.34	2563.38
971.07	2562.67
971.80	2561.90
972.53	2561.19
973.26	2560.52
973.99	2559.95
974.72	2559.43
975.45	2559.29
976.18	2559.19
976.91	2559.24
977.64	2558.33
978.37	2557.48
979.10	2556.67
979.83	2555.81
980.56	2555.29
981.29	2554.81
982.01	2554.48
982.74	2554.05
983.47	2553.76
984.20	2553.43
984.93	2554.00
985.66	2554.86
986.39	2555.86
987.12	2556.95
987.84	2558.38
988.57	2559.86
989.30	2559.05
990.03	2558.29
990.76	2557.29
991.49	2556.29
992.21	2567.00
992.94	2575.00
993.67	2578.00
994.40	2581.00
995.12	2586.00
995.85	2589.00
996.58	2542.00
997.31	2543.00
998.03	2543.00
998.76	2543.00
>>>>>End Processed Spectral Data<<<<<
